frame   ulx     uly     urx     ury     lrx     lry     llx     lly     
frame00070.jpg	335.00	120.00	403.00	120.00	403.00	253.00	335.00	253.00
frame00071.jpg	338.00	126.00	406.00	126.00	406.00	258.00	338.00	258.00
frame00072.jpg	342.00	133.00	410.00	133.00	410.00	264.00	342.00	264.00
frame00073.jpg	346.00	140.00	414.00	140.00	414.00	269.00	346.00	269.00
frame00074.jpg	350.00	147.00	418.00	147.00	418.00	275.00	350.00	275.00
frame00075.jpg	354.00	154.00	422.00	154.00	422.00	281.00	354.00	281.00
frame00076.jpg	355.00	159.00	423.00	159.00	423.00	285.00	355.00	285.00
frame00077.jpg	356.00	165.00	424.00	165.00	424.00	289.00	356.00	289.00
frame00078.jpg	358.00	171.00	426.00	171.00	426.00	294.00	358.00	294.00
frame00079.jpg	359.00	177.00	427.00	177.00	427.00	298.00	359.00	298.00
frame00080.jpg	361.00	183.00	429.00	183.00	429.00	303.00	361.00	303.00
frame00081.jpg	362.00	189.00	430.00	189.00	430.00	307.00	362.00	307.00
frame00082.jpg	364.00	195.00	432.00	195.00	432.00	312.00	364.00	312.00
frame00083.jpg	363.00	196.00	431.00	196.00	431.00	313.00	363.00	313.00
frame00084.jpg	363.00	198.00	431.00	198.00	431.00	315.00	363.00	315.00
frame00085.jpg	363.00	199.00	431.00	199.00	431.00	316.00	363.00	316.00
frame00086.jpg	363.00	201.00	431.00	201.00	431.00	318.00	363.00	318.00
frame00087.jpg	363.00	203.00	431.00	203.00	431.00	320.00	363.00	320.00
frame00088.jpg	362.00	202.00	430.00	202.00	430.00	319.00	362.00	319.00
frame00089.jpg	361.00	201.00	429.00	201.00	429.00	318.00	361.00	318.00
frame00090.jpg	361.00	200.00	429.00	200.00	429.00	317.00	361.00	317.00
frame00091.jpg	362.00	197.00	430.00	197.00	430.00	314.00	362.00	314.00
frame00092.jpg	363.00	194.00	431.00	194.00	431.00	311.00	363.00	311.00
frame00093.jpg	364.00	192.00	432.00	192.00	432.00	309.00	364.00	309.00
frame00094.jpg	365.00	189.00	433.00	189.00	433.00	306.00	365.00	306.00
frame00095.jpg	366.00	186.00	434.00	186.00	434.00	303.00	366.00	303.00
frame00096.jpg	367.00	184.00	435.00	184.00	435.00	301.00	367.00	301.00
frame00097.jpg	367.00	179.00	435.00	179.00	435.00	297.00	367.00	297.00
frame00098.jpg	367.00	174.00	435.00	174.00	435.00	294.00	367.00	294.00
frame00099.jpg	368.00	169.00	436.00	169.00	436.00	290.00	368.00	290.00
frame00100.jpg	368.00	164.00	436.00	164.00	436.00	287.00	368.00	287.00
frame00101.jpg	368.00	159.00	436.00	159.00	436.00	283.00	368.00	283.00
frame00102.jpg	369.00	155.00	437.00	155.00	437.00	280.00	369.00	280.00
frame00103.jpg	367.00	149.00	436.00	149.00	436.00	276.00	367.00	276.00
frame00104.jpg	365.00	144.00	435.00	144.00	435.00	273.00	365.00	273.00
frame00105.jpg	363.00	138.00	434.00	138.00	434.00	269.00	363.00	269.00
frame00106.jpg	361.00	133.00	433.00	133.00	433.00	266.00	361.00	266.00
frame00107.jpg	359.00	128.00	432.00	128.00	432.00	263.00	359.00	263.00
frame00108.jpg	354.00	125.00	427.00	125.00	427.00	261.00	354.00	261.00
frame00109.jpg	349.00	122.00	422.00	122.00	422.00	259.00	349.00	259.00
frame00110.jpg	344.00	120.00	417.00	120.00	417.00	257.00	344.00	257.00
frame00111.jpg	339.00	117.00	412.00	117.00	412.00	255.00	339.00	255.00
frame00112.jpg	334.00	115.00	407.00	115.00	407.00	253.00	334.00	253.00
frame00113.jpg	327.00	114.00	400.00	114.00	400.00	253.00	327.00	253.00
frame00114.jpg	320.00	113.00	393.00	113.00	393.00	253.00	320.00	253.00
frame00115.jpg	314.00	113.00	387.00	113.00	387.00	253.00	314.00	253.00
frame00116.jpg	307.00	112.00	380.00	112.00	380.00	252.00	307.00	252.00
frame00117.jpg	300.00	112.00	373.00	112.00	373.00	252.00	300.00	252.00
frame00118.jpg	294.00	112.00	367.00	112.00	367.00	252.00	294.00	252.00
frame00119.jpg	287.00	112.00	360.00	112.00	360.00	252.00	287.00	252.00
frame00120.jpg	281.00	112.00	354.00	112.00	354.00	252.00	281.00	252.00
frame00121.jpg	274.00	113.00	349.00	113.00	349.00	254.00	274.00	254.00
frame00122.jpg	268.00	114.00	345.00	114.00	345.00	257.00	268.00	257.00
frame00123.jpg	262.00	115.00	341.00	115.00	341.00	260.00	262.00	260.00
frame00124.jpg	256.00	116.00	336.00	116.00	336.00	262.00	256.00	262.00
frame00125.jpg	250.00	117.00	332.00	117.00	332.00	265.00	250.00	265.00
frame00126.jpg	244.00	118.00	328.00	118.00	328.00	268.00	244.00	268.00
frame00127.jpg	238.00	119.00	323.00	119.00	323.00	270.00	238.00	270.00
frame00128.jpg	232.00	120.00	319.00	120.00	319.00	273.00	232.00	273.00
frame00129.jpg	226.00	121.00	315.00	121.00	315.00	276.00	226.00	276.00
frame00130.jpg	224.00	123.00	313.00	123.00	313.00	278.00	224.00	278.00
frame00131.jpg	222.00	126.00	311.00	126.00	311.00	281.00	222.00	281.00
frame00132.jpg	220.00	129.00	309.00	129.00	309.00	284.00	220.00	284.00
frame00133.jpg	219.00	132.00	308.00	132.00	308.00	287.00	219.00	287.00
frame00134.jpg	217.00	135.00	306.00	135.00	306.00	290.00	217.00	290.00
frame00135.jpg	215.00	138.00	304.00	138.00	304.00	293.00	215.00	293.00
frame00136.jpg	214.00	141.00	303.00	141.00	303.00	296.00	214.00	296.00
frame00137.jpg	218.00	142.00	306.00	142.00	306.00	296.00	218.00	296.00
frame00138.jpg	222.00	144.00	309.00	144.00	309.00	296.00	222.00	296.00
frame00139.jpg	227.00	146.00	313.00	146.00	313.00	297.00	227.00	297.00
frame00140.jpg	231.00	148.00	316.00	148.00	316.00	297.00	231.00	297.00
frame00141.jpg	235.00	150.00	319.00	150.00	319.00	297.00	235.00	297.00
frame00142.jpg	240.00	152.00	323.00	152.00	323.00	298.00	240.00	298.00
frame00143.jpg	244.00	154.00	326.00	154.00	326.00	298.00	244.00	298.00
frame00144.jpg	249.00	156.00	330.00	156.00	330.00	299.00	249.00	299.00
frame00145.jpg	254.00	156.00	334.00	156.00	334.00	296.00	254.00	296.00
frame00146.jpg	259.00	156.00	338.00	156.00	338.00	294.00	259.00	294.00
frame00147.jpg	265.00	156.00	343.00	156.00	343.00	292.00	265.00	292.00
frame00148.jpg	271.00	156.00	348.00	156.00	348.00	290.00	271.00	290.00
frame00149.jpg	278.00	157.00	353.00	157.00	353.00	289.00	278.00	289.00
frame00150.jpg	284.00	158.00	358.00	158.00	358.00	288.00	284.00	288.00
frame00151.jpg	291.00	159.00	364.00	159.00	364.00	287.00	291.00	287.00
frame00152.jpg	294.00	161.00	366.00	161.00	366.00	287.00	294.00	287.00
frame00153.jpg	298.00	163.00	369.00	163.00	369.00	288.00	298.00	288.00
frame00154.jpg	302.00	165.00	371.00	165.00	371.00	289.00	302.00	289.00
frame00155.jpg	306.00	167.00	374.00	167.00	374.00	290.00	306.00	290.00
frame00156.jpg	310.00	169.00	376.00	169.00	376.00	291.00	310.00	291.00
frame00157.jpg	314.00	171.00	379.00	171.00	379.00	292.00	314.00	292.00
frame00158.jpg	315.00	172.00	380.00	172.00	380.00	291.00	315.00	291.00
frame00159.jpg	317.00	173.00	382.00	173.00	382.00	291.00	317.00	291.00
frame00160.jpg	319.00	175.00	384.00	175.00	384.00	290.00	319.00	290.00
frame00161.jpg	320.00	176.00	385.00	176.00	385.00	290.00	320.00	290.00
frame00162.jpg	322.00	177.00	387.00	177.00	387.00	289.00	322.00	289.00
frame00163.jpg	324.00	179.00	389.00	179.00	389.00	289.00	324.00	289.00
frame00164.jpg	326.00	178.00	391.00	178.00	391.00	288.00	326.00	288.00
frame00165.jpg	328.00	177.00	393.00	177.00	393.00	287.00	328.00	287.00
frame00166.jpg	330.00	177.00	395.00	177.00	395.00	287.00	330.00	287.00
frame00167.jpg	332.00	176.00	397.00	176.00	397.00	286.00	332.00	286.00
frame00168.jpg	334.00	175.00	399.00	175.00	399.00	285.00	334.00	285.00
frame00169.jpg	337.00	175.00	402.00	175.00	402.00	285.00	337.00	285.00
frame00170.jpg	341.00	174.00	407.00	174.00	407.00	285.00	341.00	285.00
frame00171.jpg	345.00	173.00	412.00	173.00	412.00	285.00	345.00	285.00
frame00172.jpg	349.00	172.00	417.00	172.00	417.00	285.00	349.00	285.00
frame00173.jpg	353.00	171.00	422.00	171.00	422.00	285.00	353.00	285.00
frame00174.jpg	357.00	170.00	427.00	170.00	427.00	285.00	357.00	285.00
frame00175.jpg	362.00	169.00	433.00	169.00	433.00	285.00	362.00	285.00
frame00176.jpg	365.00	168.00	436.00	168.00	436.00	284.00	365.00	284.00
frame00177.jpg	369.00	168.00	440.00	168.00	440.00	284.00	369.00	284.00
frame00178.jpg	373.00	167.00	444.00	167.00	444.00	283.00	373.00	283.00
frame00179.jpg	377.00	167.00	448.00	167.00	448.00	283.00	377.00	283.00
frame00180.jpg	381.00	167.00	452.00	167.00	452.00	283.00	381.00	283.00
frame00181.jpg	384.00	164.00	455.00	164.00	455.00	280.00	384.00	280.00
frame00182.jpg	388.00	162.00	459.00	162.00	459.00	278.00	388.00	278.00
frame00183.jpg	392.00	160.00	463.00	160.00	463.00	276.00	392.00	276.00
frame00184.jpg	396.00	158.00	467.00	158.00	467.00	274.00	396.00	274.00
frame00185.jpg	400.00	156.00	471.00	156.00	471.00	272.00	400.00	272.00
frame00186.jpg	404.00	154.00	475.00	154.00	475.00	270.00	404.00	270.00
frame00187.jpg	407.00	152.00	478.00	152.00	478.00	268.00	407.00	268.00
frame00188.jpg	410.00	150.00	481.00	150.00	481.00	266.00	410.00	266.00
frame00189.jpg	413.00	149.00	484.00	149.00	484.00	265.00	413.00	265.00
frame00190.jpg	416.00	147.00	487.00	147.00	487.00	263.00	416.00	263.00
frame00191.jpg	419.00	145.00	490.00	145.00	490.00	261.00	419.00	261.00
frame00192.jpg	422.00	144.00	493.00	144.00	493.00	260.00	422.00	260.00
frame00193.jpg	425.00	142.00	496.00	142.00	496.00	258.00	425.00	258.00
frame00194.jpg	428.00	140.00	499.00	140.00	499.00	256.00	428.00	256.00
frame00195.jpg	431.00	139.00	502.00	139.00	502.00	255.00	431.00	255.00
frame00196.jpg	433.00	140.00	503.00	140.00	503.00	255.00	433.00	255.00
frame00197.jpg	436.00	141.00	505.00	141.00	505.00	255.00	436.00	255.00
frame00198.jpg	438.00	142.00	507.00	142.00	507.00	255.00	438.00	255.00
frame00199.jpg	441.00	143.00	509.00	143.00	509.00	256.00	441.00	256.00
frame00200.jpg	444.00	144.00	510.00	144.00	510.00	256.00	444.00	256.00
frame00201.jpg	446.00	145.00	512.00	145.00	512.00	256.00	446.00	256.00
frame00202.jpg	449.00	146.00	514.00	146.00	514.00	256.00	449.00	256.00
frame00203.jpg	452.00	148.00	516.00	148.00	516.00	257.00	452.00	257.00
frame00204.jpg	451.00	143.00	515.00	143.00	515.00	252.00	451.00	252.00
frame00205.jpg	451.00	139.00	515.00	139.00	515.00	248.00	451.00	248.00
frame00206.jpg	451.00	135.00	515.00	135.00	515.00	244.00	451.00	244.00
frame00207.jpg	451.00	131.00	515.00	131.00	515.00	240.00	451.00	240.00
frame00208.jpg	451.00	127.00	515.00	127.00	515.00	236.00	451.00	236.00
frame00209.jpg	451.00	123.00	515.00	123.00	515.00	232.00	451.00	232.00
frame00210.jpg	451.00	119.00	515.00	119.00	515.00	228.00	451.00	228.00
frame00211.jpg	451.00	115.00	515.00	115.00	515.00	224.00	451.00	224.00
frame00212.jpg	451.00	111.00	515.00	111.00	515.00	220.00	451.00	220.00
frame00213.jpg	445.00	104.00	510.00	104.00	510.00	216.00	445.00	216.00
frame00214.jpg	439.00	98.00	505.00	98.00	505.00	212.00	439.00	212.00
frame00215.jpg	433.00	92.00	500.00	92.00	500.00	208.00	433.00	208.00
frame00216.jpg	427.00	85.00	495.00	85.00	495.00	204.00	427.00	204.00
frame00217.jpg	421.00	79.00	490.00	79.00	490.00	200.00	421.00	200.00
frame00218.jpg	416.00	73.00	485.00	73.00	485.00	197.00	416.00	197.00
frame00219.jpg	402.00	68.00	471.00	68.00	471.00	193.00	402.00	193.00
frame00220.jpg	389.00	63.00	458.00	63.00	458.00	189.00	389.00	189.00
frame00221.jpg	376.00	58.00	445.00	58.00	445.00	185.00	376.00	185.00
frame00222.jpg	363.00	53.00	432.00	53.00	432.00	181.00	363.00	181.00
frame00223.jpg	350.00	48.00	419.00	48.00	419.00	177.00	350.00	177.00
frame00224.jpg	334.00	45.00	403.00	45.00	403.00	174.00	334.00	174.00
frame00225.jpg	318.00	42.00	387.00	42.00	387.00	171.00	318.00	171.00
frame00226.jpg	302.00	39.00	371.00	39.00	371.00	168.00	302.00	168.00
frame00227.jpg	286.00	37.00	355.00	37.00	355.00	166.00	286.00	166.00
frame00228.jpg	268.00	34.00	337.00	34.00	337.00	163.00	268.00	163.00
frame00229.jpg	250.00	31.00	319.00	31.00	319.00	160.00	250.00	160.00
frame00230.jpg	232.00	28.00	301.00	28.00	301.00	157.00	232.00	157.00
frame00231.jpg	214.00	25.00	283.00	25.00	283.00	154.00	214.00	154.00
frame00232.jpg	197.00	23.00	266.00	23.00	266.00	152.00	197.00	152.00
frame00233.jpg	183.00	20.00	252.00	20.00	252.00	149.00	183.00	149.00
frame00234.jpg	170.00	18.00	239.00	18.00	239.00	147.00	170.00	147.00
frame00235.jpg	157.00	16.00	226.00	16.00	226.00	145.00	157.00	145.00
frame00236.jpg	144.00	14.00	213.00	14.00	213.00	143.00	144.00	143.00
frame00237.jpg	133.00	15.00	202.00	15.00	202.00	145.00	133.00	145.00
frame00238.jpg	122.00	16.00	191.00	16.00	191.00	147.00	122.00	147.00
frame00239.jpg	112.00	17.00	181.00	17.00	181.00	149.00	112.00	149.00
frame00240.jpg	101.00	18.00	170.00	18.00	170.00	151.00	101.00	151.00
frame00241.jpg	90.00	19.00	159.00	19.00	159.00	153.00	90.00	153.00
frame00242.jpg	80.00	21.00	149.00	21.00	149.00	156.00	80.00	156.00
frame00243.jpg	72.00	25.00	141.00	25.00	141.00	160.00	72.00	160.00
frame00244.jpg	65.00	30.00	134.00	30.00	134.00	165.00	65.00	165.00
frame00245.jpg	58.00	34.00	127.00	34.00	127.00	169.00	58.00	169.00
frame00246.jpg	51.00	39.00	120.00	39.00	120.00	174.00	51.00	174.00
frame00247.jpg	46.00	46.00	115.00	46.00	115.00	181.00	46.00	181.00
frame00248.jpg	41.00	53.00	110.00	53.00	110.00	188.00	41.00	188.00
frame00249.jpg	36.00	60.00	105.00	60.00	105.00	195.00	36.00	195.00
frame00250.jpg	32.00	67.00	101.00	67.00	101.00	202.00	32.00	202.00
frame00251.jpg	29.00	74.00	98.00	74.00	98.00	207.00	29.00	207.00
frame00252.jpg	26.00	81.00	95.00	81.00	95.00	212.00	26.00	212.00
frame00253.jpg	24.00	88.00	93.00	88.00	93.00	218.00	24.00	218.00
frame00254.jpg	21.00	95.00	90.00	95.00	90.00	223.00	21.00	223.00
frame00255.jpg	19.00	102.00	88.00	102.00	88.00	229.00	19.00	229.00
frame00256.jpg	17.00	108.00	86.00	108.00	86.00	233.00	17.00	233.00
frame00257.jpg	16.00	114.00	85.00	114.00	85.00	237.00	16.00	237.00
frame00258.jpg	14.00	120.00	83.00	120.00	83.00	241.00	14.00	241.00
frame00259.jpg	13.00	126.00	82.00	126.00	82.00	245.00	13.00	245.00
frame00260.jpg	12.00	132.00	81.00	132.00	81.00	249.00	12.00	249.00
frame00261.jpg	11.00	135.00	80.00	135.00	80.00	251.00	11.00	251.00
frame00262.jpg	11.00	138.00	80.00	138.00	80.00	253.00	11.00	253.00
frame00263.jpg	10.00	142.00	79.00	142.00	79.00	255.00	10.00	255.00
frame00264.jpg	10.00	145.00	79.00	145.00	79.00	257.00	10.00	257.00
frame00265.jpg	 9.00	149.00	78.00	149.00	78.00	259.00	 9.00	259.00
frame00266.jpg	 9.00	152.00	78.00	152.00	78.00	261.00	 9.00	261.00
frame00267.jpg	 9.00	156.00	78.00	156.00	78.00	264.00	 9.00	264.00
frame00268.jpg	10.00	160.00	79.00	160.00	79.00	268.00	10.00	268.00
frame00269.jpg	12.00	164.00	81.00	164.00	81.00	272.00	12.00	272.00
frame00270.jpg	14.00	169.00	83.00	169.00	83.00	277.00	14.00	277.00
frame00271.jpg	16.00	173.00	85.00	173.00	85.00	281.00	16.00	281.00
frame00272.jpg	18.00	177.00	87.00	177.00	87.00	285.00	18.00	285.00
frame00273.jpg	20.00	182.00	89.00	182.00	89.00	290.00	20.00	290.00
frame00274.jpg	22.00	186.00	91.00	186.00	91.00	294.00	22.00	294.00
frame00275.jpg	24.00	191.00	93.00	191.00	93.00	299.00	24.00	299.00
frame00276.jpg	26.00	194.00	94.00	194.00	94.00	302.00	26.00	302.00
frame00277.jpg	28.00	198.00	95.00	198.00	95.00	306.00	28.00	306.00
frame00278.jpg	30.00	201.00	96.00	201.00	96.00	309.00	30.00	309.00
frame00279.jpg	32.00	205.00	97.00	205.00	97.00	313.00	32.00	313.00
frame00280.jpg	34.00	208.00	98.00	208.00	98.00	316.00	34.00	316.00
frame00281.jpg	37.00	212.00	100.00	212.00	100.00	320.00	37.00	320.00
frame00282.jpg	39.00	214.00	101.00	214.00	101.00	321.00	39.00	321.00
frame00283.jpg	41.00	216.00	103.00	216.00	103.00	322.00	41.00	322.00
frame00284.jpg	43.00	219.00	104.00	219.00	104.00	324.00	43.00	324.00
frame00285.jpg	45.00	221.00	106.00	221.00	106.00	325.00	45.00	325.00
frame00286.jpg	47.00	224.00	107.00	224.00	107.00	327.00	47.00	327.00
frame00287.jpg	49.00	226.00	109.00	226.00	109.00	328.00	49.00	328.00
frame00288.jpg	52.00	229.00	111.00	229.00	111.00	330.00	52.00	330.00
frame00289.jpg	52.00	230.00	111.00	230.00	111.00	330.00	52.00	330.00
frame00290.jpg	53.00	231.00	112.00	231.00	112.00	330.00	53.00	330.00
frame00291.jpg	54.00	232.00	113.00	232.00	113.00	331.00	54.00	331.00
frame00292.jpg	55.00	233.00	114.00	233.00	114.00	331.00	55.00	331.00
frame00293.jpg	56.00	234.00	115.00	234.00	115.00	332.00	56.00	332.00
frame00294.jpg	57.00	235.00	116.00	235.00	116.00	332.00	57.00	332.00
frame00295.jpg	58.00	237.00	117.00	237.00	117.00	333.00	58.00	333.00
frame00296.jpg	58.00	238.00	117.00	238.00	117.00	334.00	58.00	334.00
frame00297.jpg	59.00	239.00	118.00	239.00	118.00	335.00	59.00	335.00
frame00298.jpg	60.00	240.00	119.00	240.00	119.00	336.00	60.00	336.00
frame00299.jpg	60.00	241.00	119.00	241.00	119.00	337.00	60.00	337.00
frame00300.jpg	61.00	242.00	120.00	242.00	120.00	338.00	61.00	338.00
frame00301.jpg	62.00	243.00	121.00	243.00	121.00	339.00	62.00	339.00
frame00302.jpg	62.00	243.00	121.00	243.00	121.00	340.00	62.00	340.00
frame00303.jpg	63.00	244.00	121.00	244.00	121.00	342.00	63.00	342.00
frame00304.jpg	63.00	245.00	121.00	245.00	121.00	343.00	63.00	343.00
frame00305.jpg	64.00	246.00	122.00	246.00	122.00	345.00	64.00	345.00
frame00306.jpg	65.00	247.00	122.00	247.00	122.00	346.00	65.00	346.00
frame00307.jpg	65.00	248.00	122.00	248.00	122.00	348.00	65.00	348.00
frame00308.jpg	66.00	249.00	122.00	249.00	122.00	349.00	66.00	349.00
frame00309.jpg	67.00	250.00	123.00	250.00	123.00	351.00	67.00	351.00
frame00310.jpg	67.00	251.00	123.00	251.00	123.00	352.00	67.00	352.00
frame00311.jpg	67.00	253.00	123.00	253.00	123.00	354.00	67.00	354.00
frame00312.jpg	68.00	254.00	124.00	254.00	124.00	355.00	68.00	355.00
frame00313.jpg	68.00	256.00	124.00	256.00	124.00	357.00	68.00	357.00
frame00314.jpg	68.00	257.00	124.00	257.00	124.00	358.00	68.00	358.00
frame00315.jpg	69.00	259.00	125.00	259.00	125.00	360.00	69.00	360.00
frame00316.jpg	69.00	260.00	125.00	260.00	125.00	361.00	69.00	361.00
frame00317.jpg	69.00	262.00	125.00	262.00	125.00	363.00	69.00	363.00
frame00318.jpg	70.00	264.00	126.00	264.00	126.00	365.00	70.00	365.00
frame00319.jpg	70.00	265.00	126.00	265.00	126.00	366.00	70.00	366.00
frame00320.jpg	71.00	266.00	127.00	266.00	127.00	367.00	71.00	367.00
frame00321.jpg	71.00	267.00	127.00	267.00	127.00	368.00	71.00	368.00
frame00322.jpg	72.00	268.00	128.00	268.00	128.00	369.00	72.00	369.00
frame00323.jpg	73.00	269.00	129.00	269.00	129.00	370.00	73.00	370.00
frame00324.jpg	73.00	270.00	129.00	270.00	129.00	371.00	73.00	371.00
frame00325.jpg	74.00	271.00	130.00	271.00	130.00	372.00	74.00	372.00
frame00326.jpg	75.00	272.00	131.00	272.00	131.00	373.00	75.00	373.00
frame00327.jpg	75.00	273.00	131.00	273.00	131.00	374.00	75.00	374.00
frame00328.jpg	76.00	274.00	132.00	274.00	132.00	375.00	76.00	375.00
frame00329.jpg	77.00	275.00	133.00	275.00	133.00	376.00	77.00	376.00
frame00330.jpg	79.00	276.00	135.00	276.00	135.00	377.00	79.00	377.00
frame00331.jpg	81.00	277.00	137.00	277.00	137.00	378.00	81.00	378.00
frame00332.jpg	83.00	278.00	139.00	278.00	139.00	379.00	83.00	379.00
frame00333.jpg	85.00	279.00	141.00	279.00	141.00	380.00	85.00	380.00
frame00334.jpg	87.00	280.00	143.00	280.00	143.00	381.00	87.00	381.00
frame00335.jpg	89.00	281.00	145.00	281.00	145.00	382.00	89.00	382.00
frame00336.jpg	91.00	282.00	147.00	282.00	147.00	383.00	91.00	383.00
frame00337.jpg	93.00	283.00	149.00	283.00	149.00	384.00	93.00	384.00
frame00338.jpg	92.28	282.41	148.28	282.41	148.28	383.41	92.28	383.41
frame00339.jpg	91.56	281.81	147.56	281.81	147.56	382.81	91.56	382.81
